title,displaytitle,link,id,summary,g:image_link,g:price,g:condition,g:brand,g:availability,g:adwords_redirect,g:mpn,g:Ranking,g:StyleDescription,g:sale_price,g:AverageRating,g:size,g:product_type,g:shipping.g:service,g:shipping.g:price,c:keywords.@xmlns:c,c:keywords.#text,g:google_product_category.@xmlns:g,g:google_product_category.#text,c:EDP.@xmlns:c,c:EDP.#text,g:color.@xmlns:g,g:color.#text,g:base_color.@xmlns:g,g:base_color.#text,g:NumReviews.@xmlns:g,g:NumReviews.#text,g:Recommend.@xmlns:g,g:Recommend.#text,g:age_group.@xmlns:g,g:age_group.#text,g:gender.@xmlns:g,g:gender.#text
"Button Back Print Top, Round Neck, Cuffed Short Sleeves Size 2X Green","Button Back Print Top, Round Neck, Cuffed Short Sleeves",https://www.northstyle.com/itemdy00.aspx?T1=NQ446+GR+2X&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NQ446 GR 2X,"Round neck top has cuffed short sleeves and back button placket  100% woven rayon  Machine wash  Imported  Misses 24' long, Women's 26' long","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NQ446GH]&call=url[file:potpourri/hires2.chain]&sink",24.99 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NQ446+GR+2X&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NQ4461204194,8888888,,24.99 USD,4.50,2X,"All Best Sellers|All Blouses & Shirts|All Misses Sizes|All Tops|All Women&#39;s Plus|Best Sellers|Fourth of July Savings|Misses Sizes On Sale|Misses Tops|Misses|OUTLET SALE - Save up to 60%|Sale & Clearance Selection|Sale & Clearance|Sale|Sleeveless, Short|Special Offer|Take An Extra 10% Off|Tops|View All Items|View All Sale|View All|Women&#39;s Sizes On Sale|Women&#39;s Tops|Women&#39;s|",Ground,11.99 USD,http://base.google.com/cns/1.0,"NS04,AP16,SHIRTS PLUS SS2,NSCLEARANCE OUTLET SALE CLEARANCE",http://base.google.com/ns/1.0,All Misses Sizes,http://base.google.com/cns/1.0,1204194,http://base.google.com/ns/1.0,Green,,,http://base.google.com/ns/1.0,2,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
"Button Back Print Top, Round Neck, Cuffed Short Sleeves Size 3X Green","Button Back Print Top, Round Neck, Cuffed Short Sleeves",https://www.northstyle.com/itemdy00.aspx?T1=NQ446+GR+3X&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NQ446 GR 3X,"Round neck top has cuffed short sleeves and back button placket  100% woven rayon  Machine wash  Imported  Misses 24' long, Women's 26' long","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NQ446GH]&call=url[file:potpourri/hires2.chain]&sink",24.99 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NQ446+GR+3X&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NQ4461204195,8888888,,24.99 USD,4.50,3X,"All Best Sellers|All Blouses & Shirts|All Misses Sizes|All Tops|All Women&#39;s Plus|Best Sellers|Fourth of July Savings|Misses Sizes On Sale|Misses Tops|Misses|OUTLET SALE - Save up to 60%|Sale & Clearance Selection|Sale & Clearance|Sale|Sleeveless, Short|Special Offer|Take An Extra 10% Off|Tops|View All Items|View All Sale|View All|Women&#39;s Sizes On Sale|Women&#39;s Tops|Women&#39;s|",Ground,11.99 USD,http://base.google.com/cns/1.0,"NS04,AP16,SHIRTS PLUS SS2,NSCLEARANCE OUTLET SALE CLEARANCE",http://base.google.com/ns/1.0,All Misses Sizes,http://base.google.com/cns/1.0,1204195,http://base.google.com/ns/1.0,Green,,,http://base.google.com/ns/1.0,2,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
"Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole Size 36 Camel","Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole",https://www.northstyle.com/itemdy00.aspx?T1=NQ435+CML+36&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NQ435 CML 36,"Flexible leather loafers feature intricate laser cutouts and artisan stitching  Cushioned footbed  Nonslip sole  Imported  European Whole Sizes (US equivalents)  36 (5 1/2&#8211;6), 37 (6 1/2&#8211;7), 38 (7 1/2&#8211;8), 39 (8 1/2), 40 (9), 41 (9 1/2&#8211;10), 42 (10 1/2&#8211;11); medium width","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NQ435H]&call=url[file:potpourri/hires2.chain]&sink",109.00 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NQ435+CML+36&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NQ4351204196,8888888,,,4.50,36,All Best Sellers|All Collections|All Footwear|All Shoes & Accessories|Best Sellers|Collections|Fourth of July Savings|Fresh Accessories|Shoes & Accessories|Shoes|Special Offer|View All Items|,Ground,18.99 USD,http://base.google.com/cns/1.0,"NS04,AP16,FOOT SHOE,NSQA253,NSQA254,NSQA252,N246FSHACC",http://base.google.com/ns/1.0,Shoes & Accessories,http://base.google.com/cns/1.0,1204196,http://base.google.com/ns/1.0,Camel,,,http://base.google.com/ns/1.0,11,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
"Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole Size 37 Camel","Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole",https://www.northstyle.com/itemdy00.aspx?T1=NQ435+CML+37&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NQ435 CML 37,"Flexible leather loafers feature intricate laser cutouts and artisan stitching  Cushioned footbed  Nonslip sole  Imported  European Whole Sizes (US equivalents)  36 (5 1/2&#8211;6), 37 (6 1/2&#8211;7), 38 (7 1/2&#8211;8), 39 (8 1/2), 40 (9), 41 (9 1/2&#8211;10), 42 (10 1/2&#8211;11); medium width","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NQ435H]&call=url[file:potpourri/hires2.chain]&sink",109.00 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NQ435+CML+37&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NQ4351204197,8888888,,,4.50,37,All Best Sellers|All Collections|All Footwear|All Shoes & Accessories|Best Sellers|Collections|Fourth of July Savings|Fresh Accessories|Shoes & Accessories|Shoes|Special Offer|View All Items|,Ground,18.99 USD,http://base.google.com/cns/1.0,"NS04,AP16,FOOT SHOE,NSQA253,NSQA254,NSQA252,N246FSHACC",http://base.google.com/ns/1.0,Shoes & Accessories,http://base.google.com/cns/1.0,1204197,http://base.google.com/ns/1.0,Camel,,,http://base.google.com/ns/1.0,11,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
"Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole Size 38 Camel","Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole",https://www.northstyle.com/itemdy00.aspx?T1=NQ435+CML+38&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NQ435 CML 38,"Flexible leather loafers feature intricate laser cutouts and artisan stitching  Cushioned footbed  Nonslip sole  Imported  European Whole Sizes (US equivalents)  36 (5 1/2&#8211;6), 37 (6 1/2&#8211;7), 38 (7 1/2&#8211;8), 39 (8 1/2), 40 (9), 41 (9 1/2&#8211;10), 42 (10 1/2&#8211;11); medium width","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NQ435H]&call=url[file:potpourri/hires2.chain]&sink",109.00 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NQ435+CML+38&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NQ4351204198,8888888,,,4.50,38,All Best Sellers|All Collections|All Footwear|All Shoes & Accessories|Best Sellers|Collections|Fourth of July Savings|Fresh Accessories|Shoes & Accessories|Shoes|Special Offer|View All Items|,Ground,18.99 USD,http://base.google.com/cns/1.0,"NS04,AP16,FOOT SHOE,NSQA253,NSQA254,NSQA252,N246FSHACC",http://base.google.com/ns/1.0,Shoes & Accessories,http://base.google.com/cns/1.0,1204198,http://base.google.com/ns/1.0,Camel,,,http://base.google.com/ns/1.0,11,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
"Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole Size 39 Camel","Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole",https://www.northstyle.com/itemdy00.aspx?T1=NQ435+CML+39&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NQ435 CML 39,"Flexible leather loafers feature intricate laser cutouts and artisan stitching  Cushioned footbed  Nonslip sole  Imported  European Whole Sizes (US equivalents)  36 (5 1/2&#8211;6), 37 (6 1/2&#8211;7), 38 (7 1/2&#8211;8), 39 (8 1/2), 40 (9), 41 (9 1/2&#8211;10), 42 (10 1/2&#8211;11); medium width","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NQ435H]&call=url[file:potpourri/hires2.chain]&sink",109.00 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NQ435+CML+39&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NQ4351204199,8888888,,,4.50,39,All Best Sellers|All Collections|All Footwear|All Shoes & Accessories|Best Sellers|Collections|Fourth of July Savings|Fresh Accessories|Shoes & Accessories|Shoes|Special Offer|View All Items|,Ground,18.99 USD,http://base.google.com/cns/1.0,"NS04,AP16,FOOT SHOE,NSQA253,NSQA254,NSQA252,N246FSHACC",http://base.google.com/ns/1.0,Shoes & Accessories,http://base.google.com/cns/1.0,1204199,http://base.google.com/ns/1.0,Camel,,,http://base.google.com/ns/1.0,11,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
"Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole Size 40 Camel","Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole",https://www.northstyle.com/itemdy00.aspx?T1=NQ435+CML+40&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NQ435 CML 40,"Flexible leather loafers feature intricate laser cutouts and artisan stitching  Cushioned footbed  Nonslip sole  Imported  European Whole Sizes (US equivalents)  36 (5 1/2&#8211;6), 37 (6 1/2&#8211;7), 38 (7 1/2&#8211;8), 39 (8 1/2), 40 (9), 41 (9 1/2&#8211;10), 42 (10 1/2&#8211;11); medium width","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NQ435H]&call=url[file:potpourri/hires2.chain]&sink",109.00 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NQ435+CML+40&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NQ4351204200,8888888,,,4.50,40,All Best Sellers|All Collections|All Footwear|All Shoes & Accessories|Best Sellers|Collections|Fourth of July Savings|Fresh Accessories|Shoes & Accessories|Shoes|Special Offer|View All Items|,Ground,18.99 USD,http://base.google.com/cns/1.0,"NS04,AP16,FOOT SHOE,NSQA253,NSQA254,NSQA252,N246FSHACC",http://base.google.com/ns/1.0,Shoes & Accessories,http://base.google.com/cns/1.0,1204200,http://base.google.com/ns/1.0,Camel,,,http://base.google.com/ns/1.0,11,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
"Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole Size 41 Camel","Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole",https://www.northstyle.com/itemdy00.aspx?T1=NQ435+CML+41&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NQ435 CML 41,"Flexible leather loafers feature intricate laser cutouts and artisan stitching  Cushioned footbed  Nonslip sole  Imported  European Whole Sizes (US equivalents)  36 (5 1/2&#8211;6), 37 (6 1/2&#8211;7), 38 (7 1/2&#8211;8), 39 (8 1/2), 40 (9), 41 (9 1/2&#8211;10), 42 (10 1/2&#8211;11); medium width","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NQ435H]&call=url[file:potpourri/hires2.chain]&sink",109.00 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NQ435+CML+41&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NQ4351204201,8888888,,,4.50,41,All Best Sellers|All Collections|All Footwear|All Shoes & Accessories|Best Sellers|Collections|Fourth of July Savings|Fresh Accessories|Shoes & Accessories|Shoes|Special Offer|View All Items|,Ground,18.99 USD,http://base.google.com/cns/1.0,"NS04,AP16,FOOT SHOE,NSQA253,NSQA254,NSQA252,N246FSHACC",http://base.google.com/ns/1.0,Shoes & Accessories,http://base.google.com/cns/1.0,1204201,http://base.google.com/ns/1.0,Camel,,,http://base.google.com/ns/1.0,11,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
"Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole Size 42 Camel","Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole",https://www.northstyle.com/itemdy00.aspx?T1=NQ435+CML+42&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NQ435 CML 42,"Flexible leather loafers feature intricate laser cutouts and artisan stitching  Cushioned footbed  Nonslip sole  Imported  European Whole Sizes (US equivalents)  36 (5 1/2&#8211;6), 37 (6 1/2&#8211;7), 38 (7 1/2&#8211;8), 39 (8 1/2), 40 (9), 41 (9 1/2&#8211;10), 42 (10 1/2&#8211;11); medium width","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NQ435H]&call=url[file:potpourri/hires2.chain]&sink",109.00 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NQ435+CML+42&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NQ4351204202,8888888,,,4.50,42,All Best Sellers|All Collections|All Footwear|All Shoes & Accessories|Best Sellers|Collections|Fourth of July Savings|Fresh Accessories|Shoes & Accessories|Shoes|Special Offer|View All Items|,Ground,18.99 USD,http://base.google.com/cns/1.0,"NS04,AP16,FOOT SHOE,NSQA253,NSQA254,NSQA252,N246FSHACC",http://base.google.com/ns/1.0,Shoes & Accessories,http://base.google.com/cns/1.0,1204202,http://base.google.com/ns/1.0,Camel,,,http://base.google.com/ns/1.0,11,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
"Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole Size 36 Olive","Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole",https://www.northstyle.com/itemdy00.aspx?T1=NQ435+OL+36&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NQ435 OL 36,"Flexible leather loafers feature intricate laser cutouts and artisan stitching  Cushioned footbed  Nonslip sole  Imported  European Whole Sizes (US equivalents)  36 (5 1/2&#8211;6), 37 (6 1/2&#8211;7), 38 (7 1/2&#8211;8), 39 (8 1/2), 40 (9), 41 (9 1/2&#8211;10), 42 (10 1/2&#8211;11); medium width","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NQ435H]&call=url[file:potpourri/hires2.chain]&sink",109.00 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NQ435+OL+36&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NQ4351204203,8888888,,,4.50,36,All Best Sellers|All Collections|All Footwear|All Shoes & Accessories|Best Sellers|Collections|Fourth of July Savings|Fresh Accessories|Shoes & Accessories|Shoes|Special Offer|View All Items|,Ground,18.99 USD,http://base.google.com/cns/1.0,"NS04,AP16,FOOT SHOE,NSQA253,NSQA254,NSQA252,N246FSHACC",http://base.google.com/ns/1.0,Shoes & Accessories,http://base.google.com/cns/1.0,1204203,http://base.google.com/ns/1.0,Olive,,,http://base.google.com/ns/1.0,11,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
"Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole Size 37 Olive","Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole",https://www.northstyle.com/itemdy00.aspx?T1=NQ435+OL+37&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NQ435 OL 37,"Flexible leather loafers feature intricate laser cutouts and artisan stitching  Cushioned footbed  Nonslip sole  Imported  European Whole Sizes (US equivalents)  36 (5 1/2&#8211;6), 37 (6 1/2&#8211;7), 38 (7 1/2&#8211;8), 39 (8 1/2), 40 (9), 41 (9 1/2&#8211;10), 42 (10 1/2&#8211;11); medium width","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NQ435H]&call=url[file:potpourri/hires2.chain]&sink",109.00 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NQ435+OL+37&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NQ4351204204,8888888,,,4.50,37,All Best Sellers|All Collections|All Footwear|All Shoes & Accessories|Best Sellers|Collections|Fourth of July Savings|Fresh Accessories|Shoes & Accessories|Shoes|Special Offer|View All Items|,Ground,18.99 USD,http://base.google.com/cns/1.0,"NS04,AP16,FOOT SHOE,NSQA253,NSQA254,NSQA252,N246FSHACC",http://base.google.com/ns/1.0,Shoes & Accessories,http://base.google.com/cns/1.0,1204204,http://base.google.com/ns/1.0,Olive,,,http://base.google.com/ns/1.0,11,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
"Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole Size 38 Olive","Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole",https://www.northstyle.com/itemdy00.aspx?T1=NQ435+OL+38&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NQ435 OL 38,"Flexible leather loafers feature intricate laser cutouts and artisan stitching  Cushioned footbed  Nonslip sole  Imported  European Whole Sizes (US equivalents)  36 (5 1/2&#8211;6), 37 (6 1/2&#8211;7), 38 (7 1/2&#8211;8), 39 (8 1/2), 40 (9), 41 (9 1/2&#8211;10), 42 (10 1/2&#8211;11); medium width","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NQ435H]&call=url[file:potpourri/hires2.chain]&sink",109.00 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NQ435+OL+38&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NQ4351204205,8888888,,,4.50,38,All Best Sellers|All Collections|All Footwear|All Shoes & Accessories|Best Sellers|Collections|Fourth of July Savings|Fresh Accessories|Shoes & Accessories|Shoes|Special Offer|View All Items|,Ground,18.99 USD,http://base.google.com/cns/1.0,"NS04,AP16,FOOT SHOE,NSQA253,NSQA254,NSQA252,N246FSHACC",http://base.google.com/ns/1.0,Shoes & Accessories,http://base.google.com/cns/1.0,1204205,http://base.google.com/ns/1.0,Olive,,,http://base.google.com/ns/1.0,11,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
"Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole Size 39 Olive","Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole",https://www.northstyle.com/itemdy00.aspx?T1=NQ435+OL+39&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NQ435 OL 39,"Flexible leather loafers feature intricate laser cutouts and artisan stitching  Cushioned footbed  Nonslip sole  Imported  European Whole Sizes (US equivalents)  36 (5 1/2&#8211;6), 37 (6 1/2&#8211;7), 38 (7 1/2&#8211;8), 39 (8 1/2), 40 (9), 41 (9 1/2&#8211;10), 42 (10 1/2&#8211;11); medium width","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NQ435H]&call=url[file:potpourri/hires2.chain]&sink",109.00 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NQ435+OL+39&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NQ4351204206,8888888,,,4.50,39,All Best Sellers|All Collections|All Footwear|All Shoes & Accessories|Best Sellers|Collections|Fourth of July Savings|Fresh Accessories|Shoes & Accessories|Shoes|Special Offer|View All Items|,Ground,18.99 USD,http://base.google.com/cns/1.0,"NS04,AP16,FOOT SHOE,NSQA253,NSQA254,NSQA252,N246FSHACC",http://base.google.com/ns/1.0,Shoes & Accessories,http://base.google.com/cns/1.0,1204206,http://base.google.com/ns/1.0,Olive,,,http://base.google.com/ns/1.0,11,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
"Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole Size 40 Olive","Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole",https://www.northstyle.com/itemdy00.aspx?T1=NQ435+OL+40&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NQ435 OL 40,"Flexible leather loafers feature intricate laser cutouts and artisan stitching  Cushioned footbed  Nonslip sole  Imported  European Whole Sizes (US equivalents)  36 (5 1/2&#8211;6), 37 (6 1/2&#8211;7), 38 (7 1/2&#8211;8), 39 (8 1/2), 40 (9), 41 (9 1/2&#8211;10), 42 (10 1/2&#8211;11); medium width","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NQ435H]&call=url[file:potpourri/hires2.chain]&sink",109.00 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NQ435+OL+40&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NQ4351204207,8888888,,,4.50,40,All Best Sellers|All Collections|All Footwear|All Shoes & Accessories|Best Sellers|Collections|Fourth of July Savings|Fresh Accessories|Shoes & Accessories|Shoes|Special Offer|View All Items|,Ground,18.99 USD,http://base.google.com/cns/1.0,"NS04,AP16,FOOT SHOE,NSQA253,NSQA254,NSQA252,N246FSHACC",http://base.google.com/ns/1.0,Shoes & Accessories,http://base.google.com/cns/1.0,1204207,http://base.google.com/ns/1.0,Olive,,,http://base.google.com/ns/1.0,11,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
"Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole Size 41 Olive","Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole",https://www.northstyle.com/itemdy00.aspx?T1=NQ435+OL+41&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NQ435 OL 41,"Flexible leather loafers feature intricate laser cutouts and artisan stitching  Cushioned footbed  Nonslip sole  Imported  European Whole Sizes (US equivalents)  36 (5 1/2&#8211;6), 37 (6 1/2&#8211;7), 38 (7 1/2&#8211;8), 39 (8 1/2), 40 (9), 41 (9 1/2&#8211;10), 42 (10 1/2&#8211;11); medium width","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NQ435H]&call=url[file:potpourri/hires2.chain]&sink",109.00 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NQ435+OL+41&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NQ4351204208,8888888,,,4.50,41,All Best Sellers|All Collections|All Footwear|All Shoes & Accessories|Best Sellers|Collections|Fourth of July Savings|Fresh Accessories|Shoes & Accessories|Shoes|Special Offer|View All Items|,Ground,18.99 USD,http://base.google.com/cns/1.0,"NS04,AP16,FOOT SHOE,NSQA253,NSQA254,NSQA252,N246FSHACC",http://base.google.com/ns/1.0,Shoes & Accessories,http://base.google.com/cns/1.0,1204208,http://base.google.com/ns/1.0,Olive,,,http://base.google.com/ns/1.0,11,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
"Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole Size 42 Olive","Spring Step&#174; Perforated Leather Slip Ons, Elastic Gores, Nonslip Sole",https://www.northstyle.com/itemdy00.aspx?T1=NQ435+OL+42&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NQ435 OL 42,"Flexible leather loafers feature intricate laser cutouts and artisan stitching  Cushioned footbed  Nonslip sole  Imported  European Whole Sizes (US equivalents)  36 (5 1/2&#8211;6), 37 (6 1/2&#8211;7), 38 (7 1/2&#8211;8), 39 (8 1/2), 40 (9), 41 (9 1/2&#8211;10), 42 (10 1/2&#8211;11); medium width","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NQ435H]&call=url[file:potpourri/hires2.chain]&sink",109.00 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NQ435+OL+42&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NQ4351204209,8888888,,,4.50,42,All Best Sellers|All Collections|All Footwear|All Shoes & Accessories|Best Sellers|Collections|Fourth of July Savings|Fresh Accessories|Shoes & Accessories|Shoes|Special Offer|View All Items|,Ground,18.99 USD,http://base.google.com/cns/1.0,"NS04,AP16,FOOT SHOE,NSQA253,NSQA254,NSQA252,N246FSHACC",http://base.google.com/ns/1.0,Shoes & Accessories,http://base.google.com/cns/1.0,1204209,http://base.google.com/ns/1.0,Olive,,,http://base.google.com/ns/1.0,11,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
